concept_id,label,child_safe,nameability,animacy
scarecrow,scarecrow,True,0.981481481,0.0
scarf,scarf,True,0.92823223,0.0
school_bus,school bus,False,0.73987325,0.0
scissors,scissors,True,1.0,0.0
scone,scone,True,0.54662637,0.0
scoop,scoop,True,0.835471491,0.0
scooter,scooter,True,0.958390308,0.0
scoreboard,scoreboard,True,0.887521216,0.0
scorpion,scorpion,True,0.932361541,1.0
scrabble,scrabble,True,0.873147431,0.0
scrambled_egg,scrambled egg,False,0.560991531,0.0
scraper,scraper,True,0.472611727,0.0
screen1,screen,True,0.763844354,0.0
screw,screw,True,0.849175021,0.0
screwdriver,screwdriver,True,0.792335741,0.0
scuba,scuba,True,0.609754637,0.0
sea_urchin,sea urchin,False,0.542932745,1.0
seafood,seafood,True,0.660605038,0.0
seagull,seagull,True,0.668879716,1.0
seahorse,seahorse,True,0.740453216,1.0
seal,seal,True,0.809916949,1.0
seaplane,seaplane,True,0.345006073,0.0
seatbelt,seatbelt,True,0.766515837,0.0
seaweed,seaweed,True,0.660898979,0.0
seed,seed,True,0.751309647,0.0
seesaw,seesaw,True,0.598729856,0.0
seismograph,seismograph,True,0.316355636,0.0
sequin,sequin,True,0.565168956,0.0
sewage,sewage,True,0.159873052,0.0
sewing_kit,sewing kit,False,0.747232542,0.0
sewing_machine,sewing machine,False,0.980746187,0.0
shaker,shaker,True,0.644483861,0.0
shark,shark,True,0.967177857,1.0
shaving_cream,shaving cream,False,0.777546552,0.0
shawl,shawl,True,0.530203431,0.0
shears,shears,True,0.336711673,0.0
sheath,sheath,True,0.430952227,0.0
sheep,sheep,True,0.905302369,1.0
sheet,sheet,True,0.581463841,0.0
shelf,shelf,True,0.830496789,0.0
shell2,shell,True,0.807123507,1.0
shield,shield,True,0.771550711,0.0
ship,ship,True,0.651015784,0.0
shirt,shirt,True,0.953947368,0.0
shoe,shoe,True,0.750282364,0.0
shoe_polish,shoe polish,False,0.583043802,0.0
shoehorn,shoehorn,True,0.56644701,0.0
shoelace,shoelace,True,0.486487098,0.0
shopping_basket,shopping basket,False,0.39494324,0.0
shopping_cart,shopping cart,False,0.757930212,0.0
shortbread,shortbread,True,0.124353777,0.0
shorts,shorts,True,0.929025996,0.0
shoulder,shoulder,True,0.81461415,0.0
shovel,shovel,True,0.922453704,0.0
shower,shower,True,0.946779657,0.0
shower_cap,shower cap,False,0.536178119,0.0
shower_curtain,shower curtain,False,0.709460377,0.0
showerhead,showerhead,True,0.840338784,0.0
shredder,shredder,True,0.902302632,0.0
shrimp,shrimp,True,0.93974965,1.0
shuffleboard,shuffleboard,True,0.444039173,0.0
shutter,shutter,True,0.420357757,0.0
sickle,sickle,True,0.275202658,0.0
sidecar,sidecar,True,0.773836859,0.0
sifter,sifter,True,0.716906472,0.0
silicone,silicone,True,0.200559657,0.0
silverware,silverware,True,0.701724617,0.0
sim_card,sim card,False,0.448057739,0.0
sink,sink,True,0.953193441,0.0
siren,siren,True,0.31671562,0.0
skateboard,skateboard,True,0.845575335,0.0
skeleton,skeleton,True,0.876396721,0.0
skewer,skewer,True,0.392132496,0.0
ski,ski,True,0.874608136,0.0
ski_boots,ski boots,False,0.579945291,0.0
ski_lift,ski lift,False,0.787873022,0.0
ski_pole,ski pole,False,0.633043086,0.0
skin,skin,True,0.743889418,0.0
skirt,skirt,True,0.930673948,0.0
skull,skull,False,0.970748988,0.0
skunk,skunk,True,0.945549228,1.0
sled,sled,True,0.795528036,0.0
sledgehammer,sledgehammer,True,0.188524384,0.0
sleeping_bag,sleeping bag,False,0.926335139,0.0
slicer,slicer,True,0.815971301,0.0
slide,slide,True,0.903865132,0.0
slime,slime,True,0.605263158,0.0
sling,sling,True,0.864710541,0.0
slingshot,slingshot,True,0.919837891,0.0
slipper,slipper,True,0.872161306,0.0
slot,slot,True,0.610572245,0.0
slot_machine,slot machine,False,0.83452213,0.0
sloth,sloth,True,0.896145798,1.0
slug,slug,True,0.78931305,1.0
smoke_alarm,smoke alarm,False,0.214297744,0.0
smoothie,smoothie,True,0.554123667,0.0
snack,snack,True,0.407003328,0.0
snail,snail,True,0.966989843,1.0
snake,snake,True,0.972752193,1.0
snorkel,snorkel,True,0.603422773,0.0
snow,snow,True,0.959795322,0.0
snowball,snowball,True,0.809310859,0.0
snowboard,snowboard,True,0.724276377,0.0
snowman,snowman,True,0.90082631,0.0
snowmobile,snowmobile,True,0.595310529,0.0
snowplow,snowplow,True,0.284408683,0.0
snowshoe,snowshoe,True,0.308520547,0.0
snowsuit,snowsuit,True,0.366617934,0.0
soap,soap,True,0.949074074,0.0
soccer_ball,soccer ball,False,0.881471448,0.0
sock,sock,True,0.984210526,0.0
soda,soda,True,0.120330237,0.0
soda_fountain,soda fountain,False,0.237950835,0.0
sofa_bed,sofa bed,False,0.339601029,0.0
solar_panel,solar panel,False,0.927355389,0.0
soldering_iron,soldering iron,False,0.310243747,0.0
sombrero,sombrero,True,0.761237243,0.0
sonogram,sonogram,True,0.356989429,0.0
sorbet,sorbet,True,0.385402692,0.0
souffle,souffle,True,0.00617284,0.0
soup,soup,True,0.905699604,0.0
soy_sauce,soy sauce,False,0.425807968,0.0
space_shuttle,space shuttle,False,0.492136024,0.0
spacesuit,spacesuit,True,0.600369797,0.0
spaghetti,spaghetti,True,0.377975883,0.0
spam,spam,True,0.758720689,0.0
spareribs,spareribs,True,0.062217951,0.0
spark_plug,spark plug,False,0.552559196,0.0
sparkler,sparkler,True,0.796227497,0.0
spatula,spatula,True,0.860360932,0.0
speaker,speaker,True,0.950354181,0.0
spear,spear,True,0.492715858,0.0
speedboat,speedboat,True,0.214331234,0.0
speedometer,speedometer,True,0.775467621,0.0
spider,spider,True,0.986354776,1.0
spider_web,spider web,False,0.81835987,1.0
spinach,spinach,True,0.725261306,0.0
splinter,splinter,True,0.520815417,0.0
sponge,sponge,True,0.885595115,0.0
spool,spool,True,0.758250098,0.0
spoon,spoon,True,0.966711651,0.0
spout,spout,True,0.398098187,0.0
spring_roll,spring roll,False,0.327096233,0.0
springboard,springboard,True,0.463500569,0.0
sprinkler,sprinkler,True,0.953131522,0.0
sprouts,sprouts,True,0.658219743,0.0
spur,spur,True,0.873551904,0.0
squash,squash,True,0.626210936,0.0
squeegee,squeegee,True,0.793504185,0.0
squid,squid,True,0.69015374,1.0
squirrel,squirrel,True,0.94943609,1.0
squirt_gun,squirt gun,False,0.238182548,0.0
stained_glass,stained glass,False,0.824324905,0.0
stair,stair,True,0.80567899,0.0
stake,stake,True,0.492663597,0.0
stalagmite,stalagmite,True,0.305321637,0.0
stamp1,stamp,True,0.906694054,0.0
staple,staple,True,0.916660933,0.0
staple_gun,staple gun,False,0.38287252,0.0
stapler,stapler,True,0.960233918,0.0
star_fruit,star fruit,False,0.530589625,0.0
starfish,starfish,True,0.870780587,1.0
station_wagon,station wagon,False,0.407941044,0.0
statue,statue,True,0.935576687,0.0
steak,steak,True,0.869991687,0.0
steamroller,steamroller,True,0.203330158,0.0
steering_wheel,steering wheel,False,0.947444387,0.0
stem,stem,True,0.321371546,0.0
step_stool,step stool,False,0.443647517,0.0
stereo,stereo,True,0.620297491,0.0
stethoscope,stethoscope,True,0.981180484,0.0
stew,stew,True,0.845827361,0.0
stick,stick,True,0.509155619,0.0
sticker,sticker,True,0.798410572,0.0
stiletto,stiletto,True,0.126081871,0.0
stilt,stilt,True,0.734163227,0.0
stingray,stingray,True,0.683374348,1.0
stir_fry,stir fry,False,0.693783325,0.0
stirrup,stirrup,True,0.673098699,0.0
stockings,stockings,True,0.434453144,0.0
stomach,stomach,True,0.252786378,0.0
stool,stool,True,0.954410331,0.0
stopwatch,stopwatch,True,0.458121973,0.0
stove1,stove,True,0.718521275,0.0
straightjacket,straightjacket,True,0.679074217,0.0
strainer,strainer,True,0.501024313,0.0
strap,strap,True,0.463118436,0.0
straw2,straw,True,0.915064044,0.0
strawberry,strawberry,True,0.974180713,0.0
streetlight,streetlight,True,0.159944208,0.0
stretcher,stretcher,True,0.605207975,0.0
string_cheese,string cheese,False,0.415903257,0.0
stroller,stroller,True,0.786284991,0.0
stuffing,stuffing,True,0.631224559,0.0
stump,stump,True,0.864547749,0.0
submarine,submarine,True,0.937364244,0.0
subway,subway,True,0.68757773,0.0
sugar_cube,sugar cube,False,0.85771808,0.0
suit,suit,True,0.915430283,0.0
suitcase,suitcase,True,0.536327645,0.0
sundae,sundae,True,0.661033995,0.0
sundial,sundial,True,0.813453978,0.0
sunflower,sunflower,True,0.906902878,0.0
sunglasses,sunglasses,True,0.927302365,0.0
sunroof,sunroof,True,0.603794365,0.0
surfboard,surfboard,True,0.681431674,0.0
sushi,sushi,True,0.934915482,0.0
suspenders,suspenders,True,0.835710354,0.0
swab,swab,True,0.419245571,0.0
swan,swan,True,0.939065802,1.0
sweater,sweater,True,0.868633471,0.0
sweatsuit,sweatsuit,True,0.205721104,0.0
sweeper,sweeper,True,0.492002064,0.0
sweet_potato,sweet potato,False,0.648832559,0.0
swimming_pool,swimming pool,False,0.354605263,0.0
swimsuit,swimsuit,True,0.421793045,0.0
swing,swing,True,0.966591252,0.0
swing_set,swing set,False,0.609356438,0.0
switch,switch,True,0.906553148,0.0
swizzle_stick,swizzle stick,False,0.108614154,0.0
sword,sword,True,0.830732468,0.0
swordfish,swordfish,True,0.736890838,1.0
syringe,syringe,False,0.761495651,0.0
syrup,syrup,True,0.431031418,0.0
t-shirt,t-shirt,True,0.727330581,0.0
tab,tab,True,0.706482505,0.0
table,table,True,0.957975003,0.0
tablecloth,tablecloth,True,0.872508887,0.0
tablet,tablet,True,0.662171218,0.0
tack,tack,True,0.70900512,0.0
tackle,tackle,True,0.249061615,1.0
taco,taco,True,0.911973089,0.0
tadpole,tadpole,True,0.713950163,1.0
taffy,taffy,True,0.591623998,0.0
tag,tag,True,0.858425948,0.0
taillight,taillight,True,0.566049622,0.0
tamale,tamale,True,0.706010891,0.0
tambourine,tambourine,True,0.911557386,0.0
tank1,tank,False,0.961222404,0.0
tape,tape,True,0.986928105,0.0
tape_measure,tape measure,False,0.500525824,0.0
tape_recorder,tape recorder,False,0.348666652,0.0
tapestry,tapestry,True,0.431103945,0.0
tarantula,tarantula,True,0.550532658,1.0
target,target,True,0.786743206,0.0
tarp,tarp,True,0.586640999,0.0
tattoo,tattoo,True,0.9599207,0.0
taxi,taxi,True,0.79182096,0.0
tea,tea,True,0.881779899,0.0
teabag,teabag,True,0.314561739,0.0
teacup,teacup,True,0.337812244,0.0
teapot,teapot,True,0.490844712,0.0
teddy_bear,teddy bear,False,0.868095689,1.0
tee,tee,True,0.769790233,0.0
teepee,teepee,True,0.786107067,0.0
telegraph,telegraph,True,0.404494126,0.0
telephone_pole,telephone pole,False,0.329320032,0.0
telescope,telescope,True,0.969444444,0.0
television,television,True,0.473289535,0.0
tennis_ball,tennis ball,False,0.951147585,0.0
tent,tent,True,0.971540946,0.0
terrarium,terrarium,True,0.580892607,0.0
test_tube,test tube,False,0.589732188,0.0
thermometer,thermometer,True,0.930494844,0.0
thermos,thermos,True,0.548230185,0.0
thermostat,thermostat,True,0.856753096,0.0
thimble,thimble,True,0.896242547,0.0
thorn,thorn,True,0.734306643,0.0
thread,thread,True,0.707407407,0.0
throne,throne,True,0.686952062,0.0
thumb,thumb,True,0.823443412,0.0
thumbtack,thumbtack,True,0.280877766,0.0
tiara,tiara,True,0.59099193,0.0
tick,tick,True,0.004385965,1.0
ticktacktoe,ticktacktoe,True,0.137009804,0.0
tie,tie,True,0.983306872,0.0
tiger,tiger,True,0.986618838,1.0
tile,tile,True,0.885593969,0.0
timer,timer,True,0.95,0.0
tinsel,tinsel,True,0.362841682,0.0
tiramisu,tiramisu,True,0.476406089,0.0
toad,toad,True,0.486504179,1.0
toast,toast,True,0.940903588,0.0
toaster,toaster,True,0.988070667,0.0
toaster_oven,toaster oven,False,0.730126788,0.0
toe,toe,True,0.701820421,0.0
toga,toga,True,0.597610294,0.0
toilet,toilet,True,0.972892095,0.0
toilet_paper,toilet paper,False,0.935953087,0.0
tomato,tomato,True,0.984962406,0.0
tomato_sauce,tomato sauce,False,0.31210256,0.0
tongs,tongs,True,0.907634589,0.0
tongue,tongue,True,0.98287037,0.0
tool,tool,True,0.88702557,0.0
toolbox,toolbox,True,0.427931631,0.0
tooth,tooth,True,0.033257367,0.0
toothbrush,toothbrush,True,0.891380412,0.0
toothpaste,toothpaste,True,0.792898914,0.0
toothpick,toothpick,True,0.74012605,0.0
top_hat,top hat,False,0.806753261,0.0
torch,torch,True,0.871080416,0.0
torpedo,torpedo,True,0.270664312,0.0
torso,torso,True,0.290955381,0.0
tortellini,tortellini,True,0.38884777,0.0
tortilla,tortilla,True,0.82639469,0.0
tostada,tostada,True,0.265568852,0.0
totem_pole,totem pole,False,0.763766033,0.0
toucan,toucan,True,0.736607488,1.0
touchpad,touchpad,True,0.171011065,0.0
towel,towel,True,0.944928191,0.0
towel_rack,towel rack,False,0.651324059,0.0
toy,toy,True,0.721587005,0.0
tractor,tractor,True,0.911719556,0.0
traffic_light,traffic light,False,0.581746359,0.0
trailer,trailer,True,0.887365984,0.0
train,train,True,0.95376462,0.0
train_car,train car,False,0.343748919,0.0
train_set,train set,False,0.373339138,0.0
trampoline,trampoline,True,0.950819143,0.0
trap,trap,True,0.486085311,0.0
trapdoor,trapdoor,True,0.342879257,0.0
trashcan,trashcan,True,0.515108851,0.0
tray,tray,True,0.788376169,0.0
treadmill,treadmill,True,0.983403397,0.0
treasure,treasure,True,0.428959607,0.0
tree,tree,True,0.968128655,0.0
tree_trunk,tree trunk,False,0.399108474,0.0
triangle,triangle,True,0.881773879,0.0
tricycle,tricycle,True,0.825210391,0.0
trident,trident,True,0.535728209,0.0
trigger,trigger,True,0.7792154,0.0
tripod,tripod,True,0.874764219,0.0
trolley,trolley,True,0.449370976,0.0
trombone,trombone,True,0.688138238,0.0
trophy,trophy,True,0.906894073,0.0
trough,trough,True,0.537852266,0.0
trowel,trowel,True,0.429961401,0.0
truck,truck,True,0.759869854,0.0
trumpet,trumpet,True,0.815771116,0.0
trunk,trunk,True,0.317708487,0.0
tuba,tuba,True,0.5595836,0.0
tube_top,tube top,False,0.581934411,0.0
tugboat,tugboat,True,0.324389405,0.0
tulip,tulip,True,0.655974947,0.0
tumbleweed,tumbleweed,True,0.697999854,0.0
tuning_fork,tuning fork,False,0.635250456,0.0
tupperware,tupperware,True,0.489359592,0.0
turban,turban,True,0.707392972,0.0
turbine,turbine,True,0.346106238,0.0
turf,turf,True,0.266477468,0.0
turkey,turkey,True,0.982241715,1.0
turnstile,turnstile,True,0.538119526,0.0
turntable,turntable,True,0.370794303,0.0
turtle,turtle,True,0.875810782,1.0
turtleneck,turtleneck,True,0.190709617,0.0
tuxedo,tuxedo,True,0.641374576,0.0
tweezers,tweezers,True,0.9291337,0.0
twig,twig,True,0.340574145,0.0
typewriter,typewriter,True,0.965426843,0.0
ukulele,ukulele,True,0.42788832,0.0
umbrella,umbrella,True,0.989583333,0.0
undershirt,undershirt,True,0.162679882,0.0
underwear,underwear,False,0.535356109,0.0
unicycle,unicycle,True,0.957887929,0.0
uniform,uniform,True,0.709334419,0.0
urinal,urinal,True,0.86894201,0.0
urn,urn,True,0.47556606,0.0
vacuum,vacuum,True,0.961939351,0.0
valve,valve,True,0.398708577,0.0
van,van,True,0.878353096,0.0
vase,vase,True,0.747550955,0.0
vegetable,vegetable,True,0.769268146,0.0
veil,veil,True,0.732800138,0.0
velcro,velcro,True,0.757927152,0.0
vending_machine,vending machine,False,0.853665106,0.0
vent,vent,True,0.81986922,0.0
vest,vest,True,0.809919734,0.0
vial,vial,True,0.375442036,0.0
videocassette,videocassette,True,0.074113849,0.0
videogame,videogame,True,0.23285575,0.0
viewfinder,viewfinder,True,0.128647804,0.0
violin,violin,True,0.869320738,0.0
vise,vise,True,0.267245729,0.0
visor,visor,True,0.767240443,0.0
volleyball,volleyball,True,0.702478661,0.0
vulture,vulture,True,0.564805035,1.0
wafer,wafer,True,0.630889878,0.0
waffle,waffle,True,0.97188348,0.0
waffle_iron,waffle iron,False,0.393564794,0.0
wagon,wagon,True,0.780417693,0.0
walker1,walker,True,0.909053081,0.0
wall,wall,True,0.759053219,0.0
wallet,wallet,True,0.840945501,0.0
wallpaper,wallpaper,True,0.717966869,0.0
walnut,walnut,True,0.802128814,0.0
walrus,walrus,True,0.895571035,1.0
wand,wand,True,0.582214626,0.0
warthog,warthog,True,0.431986584,1.0
washboard,washboard,True,0.744065386,0.0
washcloth,washcloth,True,0.254675496,0.0
washing_machine,washing machine,False,0.496422429,0.0
wasp,wasp,True,0.315515136,1.0
watch,watch,True,0.992374728,0.0
water_bottle,water bottle,False,0.785691506,0.0
water_cooler,water cooler,False,0.561780114,0.0
water_filter,water filter,False,0.378927302,0.0
water_fountain,water fountain,False,0.703452872,0.0
water_heater,water heater,False,0.776060556,0.0
watering_can,watering can,False,0.806617954,0.0
watermelon,watermelon,True,0.962565161,0.0
waterwheel,waterwheel,True,0.59820956,0.0
wax,wax,True,0.411404584,0.0
wax_paper,wax paper,False,0.445762219,0.0
weasel,weasel,True,0.237279985,1.0
weather_vane,weather vane,False,0.641228266,0.0
webcam,webcam,True,0.431041452,0.0
wedding_cake,wedding cake,False,0.519767556,0.0
wedge,wedge,True,0.319776668,0.0
weed,weed,True,0.362415844,0.0
wetsuit,wetsuit,True,0.723519583,0.0
whale,whale,True,0.927354948,1.0
wheat,wheat,True,0.878413098,0.0
wheel,wheel,True,0.973090815,0.0
wheelbarrow,wheelbarrow,True,0.856367532,0.0
wheelchair,wheelchair,True,0.97755418,0.0
whip,whip,True,0.817195255,0.0
whipped_cream,whipped cream,False,0.549438973,0.0
whisk,whisk,True,0.903336773,0.0
whistle,whistle,True,0.991902834,0.0
whiteboard,whiteboard,True,0.426540821,0.0
whoopee_cushion,whoopee cushion,False,0.256057328,0.0
wick,wick,True,0.462343768,0.0
wig,wig,True,0.961270824,0.0
wind_chimes,wind chimes,False,0.723882367,0.0
window,window,True,0.953468537,0.0
windowsill,windowsill,True,0.170898825,0.0
windshield,windshield,True,0.779662023,0.0
windshield_wiper,windshield wiper,False,0.703662909,0.0
windsock,windsock,True,0.273801963,0.0
wine,wine,False,0.972479724,0.0
wine_bottle,wine bottle,False,0.391327543,0.0
wine_cooler,wine cooler,False,0.019433198,0.0
wineglass,wineglass,True,0.527986161,0.0
wing,wing,True,0.853989549,0.0
wire,wire,True,0.765296631,0.0
wire_cutters,wire cutters,False,0.282612782,0.0
wok,wok,True,0.630074318,0.0
wolf,wolf,True,0.859687822,1.0
woman,woman,True,0.660845947,0.0
wood,wood,True,0.686755185,0.0
wooden_leg,wooden leg,False,0.152582488,0.0
workbench,workbench,True,0.310615694,0.0
worm,worm,True,0.968810916,1.0
wrap,wrap,True,0.607212988,0.0
wrapping_paper,wrapping paper,False,0.797004716,0.0
wreath,wreath,True,0.940745553,0.0
wreck,wreck,True,0.391175148,0.0
wrench,wrench,True,0.938518375,0.0
wrist,wrist,True,0.739744838,0.0
xylophone,xylophone,True,0.912069645,0.0
yacht,yacht,True,0.638257511,0.0
yak,yak,True,0.351172457,1.0
yarn,yarn,True,0.818735523,0.0
yo-yo,yo-yo,True,0.838868881,0.0
yogurt,yogurt,True,0.546091379,0.0
yoke,yoke,True,0.38187457,1.0
yolk,yolk,True,0.768225882,0.0
zebra,zebra,True,0.986973684,1.0
zipper,zipper,True,0.953774295,0.0
zucchini,zucchini,True,0.671735665,0.0
